Federal Provider Number,Residents Total Confirmed COVID-19,Residents Total COVID-19 Deaths,Number of All Beds,Total Number of Occupied Beds,Staff Total Confirmed COVID-19,Staff Total COVID-19 Deaths,No Confirmed COVID-19 Cases among residents,Confirmed COVID-19 Cases among residents (1-<95% Percentile),Confirmed COVID-19 Cases among residents (>=95% Percentile),No Confirmed COVID-19 Cases among staff,Confirmed COVID-19 Cases among staff (1-<95% Percentile),Confirmed COVID-19 Cases among staff (>=95% Percentile),No Confirmed COVID-19 Deaths among residents,Confirmed COVID-19 Deaths among residents (1-<95% Percentile),Confirmed COVID-19 Deaths among residents (>=95% Percentile),No Confirmed COVID-19 Deaths among staff,Confirmed COVID-19 Deaths among staff (>0),Facility size Small (<33% Percentile beds),Facility size Medium (33%-66% Percentile beds),Facility size Large (>66% Percentile beds),Low occupancy rate (<33% Percentile),Medium occupancy rate (33%-66% Percentile),High occupancy rate (>66% Percentile)
265402,34,7,120,57,14,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0
245322,24,16,87,55,17,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0
255116,0,0,105,80,3,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
225002,21,3,123,98,14,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1
225134,27,9,66,43,14,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0
245500,32,10,106,67,29,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0
245610,11,3,105,74,15,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0
225173,1,1,141,116,9,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1
265656,0,0,78,66,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
265550,0,0,68,21,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
235020,12,26,204,145,6,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1
215365,3,1,70,55,5,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0
265105,8,1,321,228,12,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1
225640,0,0,19,18,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
245291,0,0,65,51,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0
245228,0,0,76,75,2,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0
265491,0,0,80,53,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
235525,0,0,39,37,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0
235013,1,0,64,50,2,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0
235242,7,0,87,46,5,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0
235407,0,0,104,91,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
245341,1,0,60,56,2,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0
225576,5,4,73,30,2,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0
235113,0,0,71,55,8,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0
235274,0,0,122,84,2,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0
265239,0,0,120,81,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
245350,4,0,174,123,14,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1
245055,29,12,290,223,19,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1
25A174,35,16,122,100,8,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1
235324,13,2,39,23,3,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0
255173,7,0,96,67,6,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
215174,0,4,55,33,8,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0
225443,18,25,75,48,29,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0
215188,0,0,149,108,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
215253,0,0,137,112,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1
255212,0,0,66,55,2,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0
225697,24,8,154,64,10,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0
215287,0,0,31,16,9,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0
235652,0,0,108,95,2,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1
255100,34,4,60,40,35,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
265249,0,0,98,62,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
25A233,0,0,120,77,7,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
245393,0,0,70,59,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
225709,0,0,40,28,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0
235421,22,9,127,107,24,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1
235161,0,0,39,36,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
235375,0,0,150,129,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
225434,26,1,96,92,27,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1
225512,2,0,175,109,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1
245362,0,0,60,51,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
235600,0,0,121,78,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0
215194,92,14,156,106,23,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1
265255,0,0,120,72,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
235075,0,0,250,199,9,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1
235044,1,3,186,145,16,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1
245424,33,18,182,133,38,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1
235630,3,0,80,76,8,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
245509,0,0,30,20,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0
225770,0,5,78,43,8,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0
235224,5,2,136,82,4,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0
265561,0,0,119,72,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
225357,5,1,121,100,11,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1
225782,1,0,32,13,12,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0
265365,3,0,120,85,2,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1
255289,0,0,60,43,3,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0
265693,0,0,130,100,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
225201,91,28,196,118,62,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1
225414,78,29,74,118,61,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1
255335,1,0,20,18,5,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0
235331,0,0,219,189,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1
265669,0,0,88,56,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
235637,1,0,39,34,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
265407,0,0,101,47,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0
265632,0,0,60,33,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
235719,8,0,66,34,6,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0
225274,0,1,160,123,4,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1
245264,17,0,178,141,18,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1
235486,5,10,126,110,8,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1
245440,0,0,40,30,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
245339,0,0,70,58,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0
265625,0,0,60,43,3,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0
265361,0,0,60,41,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
245251,0,0,22,18,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
215347,60,14,120,106,23,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1
255277,0,0,60,56,3,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0
225515,17,2,208,171,15,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1
215235,0,0,38,25,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0
235016,0,0,82,57,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
225659,2,0,45,18,2,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0
215328,69,6,180,125,31,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1
265195,0,0,106,94,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
335572,0,0,74,72,4,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0
215181,4,0,130,103,4,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1
235288,9,4,155,107,26,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1
245429,0,0,50,32,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
225757,65,22,132,95,29,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1
255316,19,8,86,73,6,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0
245366,0,0,160,133,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1
225248,65,39,154,142,33,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1
345263,1,0,200,67,4,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0
345215,0,0,140,117,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
315110,34,19,120,82,22,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0
315477,3,1,73,47,6,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0
315113,53,21,100,66,18,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0
345240,1,0,140,86,2,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1
26A484,2,0,48,26,6,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0
295067,0,0,120,87,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
345268,0,0,110,107,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
275103,0,0,100,48,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0
335306,8,13,117,102,2,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1
335797,1,1,84,67,19,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0
265878,0,0,90,53,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
265835,0,0,86,65,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
335588,29,1,80,70,11,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0
265851,0,0,110,86,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
315140,18,8,138,108,2,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1
275147,0,0,39,19,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
335232,126,95,499,382,118,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1
345266,0,0,114,97,2,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1
335577,4,0,96,86,4,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1
315279,133,27,280,172,35,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1
265844,0,0,90,68,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
345314,0,0,100,83,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
335250,97,31,200,149,41,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1
335239,86,78,576,316,152,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1
295063,1,0,25,23,2,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0
265783,11,1,110,74,13,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0
335438,0,0,287,219,2,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1
335465,12,2,210,186,22,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1
315465,1,0,127,72,2,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0
335522,35,3,200,180,62,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1
315200,131,79,280,184,45,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1
335327,4,0,200,167,15,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1
315329,15,4,84,49,7,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0
335180,34,2,100,61,13,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0
345210,0,0,94,71,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
335361,10,0,108,96,9,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1
325070,54,16,102,44,23,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0
315367,104,35,265,159,24,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1
335432,25,45,150,107,31,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1
335762,9,2,40,31,13,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0
265713,0,0,86,52,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0
345171,4,0,160,102,11,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1
275133,0,0,47,21,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
335024,28,13,182,149,23,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1
345149,0,0,40,36,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
345091,0,0,35,25,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
335592,0,0,160,122,3,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1
345250,0,0,128,112,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1
305046,1,0,202,149,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1
335641,0,0,100,93,2,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1
315381,28,4,120,92,28,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1
275111,0,0,79,57,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
265716,0,0,105,52,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0
275136,0,0,32,23,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
335514,3,1,143,108,4,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1
345124,4,0,100,88,3,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1
315473,89,23,180,132,64,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1
335446,13,3,268,189,72,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1
295036,39,0,182,142,17,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1
335666,9,1,120,92,6,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1
285130,0,0,87,63,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
315303,120,28,283,203,33,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1
345340,0,0,102,88,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
335683,0,0,120,110,14,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1
275035,0,0,53,33,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
335331,0,0,122,114,2,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1
315204,39,7,180,101,30,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1
285108,0,0,84,48,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0
285193,0,0,47,34,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0
285117,0,0,66,47,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
285059,1,0,105,76,18,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
345194,2,0,72,56,4,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0
335724,16,2,320,256,25,2,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
335714,6,1,49,25,11,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0
285133,0,0,142,123,7,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1
275125,0,0,50,36,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
305100,2,0,101,86,3,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1
335380,54,2,120,103,11,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1
345370,0,2,144,70,4,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0
315344,3,13,215,117,9,3,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
275027,0,0,95,67,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
345175,0,0,160,122,4,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1
335399,5,1,203,156,19,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1
265786,38,3,300,227,17,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1
265768,0,0,57,50,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
345144,0,0,140,112,6,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1
335254,55,21,181,98,38,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1
295092,7,1,38,34,4,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0
315103,70,9,120,104,9,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1
335502,9,3,238,187,19,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1
335030,18,24,122,90,34,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1
335752,0,0,172,149,6,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1
285246,0,0,86,67,3,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
335817,9,4,150,90,8,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1
345236,0,0,120,72,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
335856,0,0,7,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
315053,38,4,102,73,7,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0
265841,2,0,38,34,6,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0
335748,23,0,200,131,31,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1
335527,0,0,54,50,3,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0
305037,0,0,100,61,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
265754,2,0,180,107,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1
315249,144,63,547,412,80,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1
285197,0,0,60,56,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
335679,0,0,166,128,5,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1
345306,0,0,48,27,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
285189,0,0,56,39,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
315369,5,1,118,78,7,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0
265719,9,7,115,51,3,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0
325129,0,0,80,64,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
315452,8,2,139,85,7,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1
335365,20,1,160,115,19,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1
285216,6,0,75,63,12,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
345128,0,0,141,78,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
335103,0,0,77,69,9,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
305096,0,0,35,31,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
285277,0,0,31,25,3,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0
345172,7,0,199,160,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
335611,63,3,184,144,44,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1
315120,14,4,108,80,10,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0
335396,2,2,100,79,3,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0
285208,0,0,50,43,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0
285260,0,0,49,39,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0
335323,0,0,120,97,9,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1
285271,0,0,66,50,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0
335405,42,3,326,264,21,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1
335190,29,15,132,102,33,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1
315228,4,0,120,97,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
265748,0,0,66,54,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0
325092,1,0,145,124,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
265771,31,4,94,58,9,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0
335669,0,0,80,73,2,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
265857,0,0,143,78,5,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0
28E180,0,0,40,28,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
345169,17,0,162,123,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1
345321,45,8,92,56,21,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0
315179,31,13,120,93,12,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1
345288,0,0,70,57,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0
285206,0,0,40,36,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
265821,0,0,108,67,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
335790,2,0,123,90,4,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1
315320,46,18,180,112,31,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1
315001,20,27,200,165,12,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1
285279,0,0,82,68,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
295008,42,7,144,120,27,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1
285098,28,11,106,75,12,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0
335723,44,37,200,164,50,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
335284,70,0,200,137,13,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1
345333,0,0,64,53,2,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0
325036,0,0,120,109,2,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1
265794,0,0,52,48,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
335216,4,2,40,25,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0
345197,0,0,136,114,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1
315427,2,0,72,59,9,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0
335727,1,0,120,97,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1
315153,12,28,123,74,10,2,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0
275044,0,0,85,30,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0
305085,0,0,25,19,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0
335853,0,0,16,10,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
345381,0,0,96,89,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
335860,0,0,24,24,2,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0
295021,48,3,100,59,29,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0
265775,0,0,56,45,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0
265873,0,0,60,44,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
345000,7,0,141,101,8,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1
345377,34,19,130,71,17,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0
335334,69,6,520,417,87,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1
295050,4,0,130,95,6,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1
345283,1,0,160,117,2,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1
335649,66,5,200,158,54,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1
335822,2,0,21,14,4,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0
335070,21,0,240,199,44,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1
315457,0,0,56,22,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0
305072,0,0,83,51,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0
315500,46,17,120,83,19,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0
